DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
78171837	Well i regret to inform I am not satisfied. The phone worked well the first week and never again. I am having hell now. The phone freezes constantly, turns off by itself. I also have problems making calls when trying to dial to make calls the screen blink 	sanarauf	12-10-2015 10:27:41	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		true
70041905	The phone does NOT work right, and never has.  Sure, you can call out on it, and you can receive calls BUT ....no one can HEAR YOUR VOICE ... unless you switch the 'speaker phone' on!  That part is not  working right, and it has not since the day we recei 	sanarauf	12-10-2015 10:27:41	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		true
75180166	The phone is nice but... The part of the charger that plugs into the wall does not work. I plugged it into my laptop with the usb it started to charge. This phone does NOT come with a sim card. If I would have known at the time it didn't come with one I w 	sanarauf	12-10-2015 10:27:41	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
74136508	The phone would not sync to ATT but kept trying to go to T-Mobile. Of course this meant I could not use the phone for anything else except as a paperweight. Thanks. 	sanarauf	12-10-2015 10:27:41	Complaint	Performance Defect	Software	Replacement	Features	Software		true
40721711	The phone is decent but T-Mobile service stinks.  We had a weather warning issued in the area few days ago. My sister's US cellular and my brother's Verizon phone alerts went off beeping with warnings about the weather emergency while the T-Mobile phone d 	sanarauf	12-10-2015 10:27:41	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
62713959	This is a great phone, I have owned it for 3 days now and i really like it. The build quality is great, even though it is plastic. The phone itself looks beautiful and feels great, the weight is also good it doesn't feel to light or to heavy. The screen i 	sanarauf	12-10-2015 10:37:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
71553504	This is the worst purchase I ever bought- 2 months later and the phone stopped working!  Not to mention they LIED when they said it was new.  This is first generation and I was told by Verizon that it was not in New condition.  And now, I have to buy a ne 	sanarauf	12-10-2015 10:37:56	Complaint	Performance Defect	Both	Replacement	Hardware	Software		true
2786747	What a terrific phone in so many ways!  Smooth operation, great screen, thin form factor.  Even though it's a large phone, the thin size makes it easy to carry.  Unfortunately, I had to return the phone because of the very poor call quality when using the 	sanarauf	12-10-2015 10:37:56	Compliment	Performance Defect	Hardware	Return	Hardware	Internal Hardware		true
70515580	This is an excellent phone. My only complaint would be the way the buttons are set up, it's way too easy to accidentally hit the web button, and since TracFone is prepaid, you get a small amount of money deducted from your balance, even if you hit the  	sanarauf	12-10-2015 10:37:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
60311420	I bought this phone when it came out thinking it was awesome and after 10months went by it started going crazy and came to life. it surfs the web without me saying to. calls contacts for no reason, locks up in call so i can't hang up, freaking droid start 	sanarauf	12-10-2015 10:37:56	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		true
84325536	My niece loves this phone and has had no complaints  the touch screen works nice..she likes to type on the horizontal.. 	sanarauf	12-10-2015 10:46:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
66275527	2 problems I have experienced with this phone:1.  it turned itself off and won't turn back on.  It wasn't due to a lack of battery life.  I had to remove the battery, wait, then put it back in...but I had to do this repeatedly several times for it to come 	sanarauf	12-10-2015 10:46:44	Complaint	Performance Defect	Hardware	Replacement	Hardware	Internal Hardware		true
73222850	There are MANY documented problems on this recently released phone. Neither Sprint, Google nor Samsung are saying much regarding the loss of signal, dropped calls, horrible WiFi and 4G performance. WAIT, at the very least, to see who/what is going to happ 	sanarauf	12-10-2015 10:46:44	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		true
33741827	I love this phone so far. It's nice and big enough for my needs. I am also happy with my battery life. The only complaint i have is that some of the games that I love like Angry birds, star wars 2 is refusing to install on my phone. I don't know why. Is i 	sanarauf	12-10-2015 10:46:44	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
35572656	This is indeed a Verizon Branded phone and it is unlocked. It works perfectly in Afghanistan. There were a couple hurdles I had to clear to get it to work. When I inserted the sim card I couldn't make calls right away. On the top of the screen it read ac 	sanarauf	12-10-2015 10:46:44	Complaint	Performance Defect	Software	No Resolution Specified	Features	Software		true
77765254	This is my first android phone and I love it. No problems what so ever. Do not hesitate to purchase this phone. For $60 its a fantastic deal. If I had to say something bad about the phone it would be the key pad. I'm a reasonably large man, with bigger fi 	sanarauf	12-10-2015 10:52:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
28740703	Great camera, great screen (not the greatest resolution, but good), good sound and I love the design.  Only down side is that is not running Android 4.2 but instead is only running 4.0.4 and the cell signal seem to be lower than in most phones. 	sanarauf	12-10-2015 10:52:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
64573387	this phone is the worst i hate it do not spend your money on this crap it really sucks  xoxo 	sanarauf	12-10-2015 10:52:44	Complaint	Other	No Defect	Other	No Defect	No Defect		true
59767137	Muy buen celular, es rapido, comodo, funcional, la camara es bastante buena, es rapido y navega muy bien en internet. llamadas, mensaje, sentilde;al, whatsapp y otras aplicaciones funcionan muy bien. el dual sim funciona a la perfeccion. Claro esta que n 	sanarauf	12-10-2015 10:52:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
38457445	Excelent, Beautifull!!!! 	sanarauf	12-10-2015 10:52:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
29723600	This information that is given for the phone is not enough. it needs to have more of a discription of the phone and it's features. Such as: if internet needs to be a maditory purchase for the phone, more discrpted pictures of all the details f the phone t 	sanarauf	12-10-2015 11:38:44	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
44948890	Judging from the wealth of bad reviews for this phone, adding another one would be like pissing in an ocean of piss. But hey, if it keeps someone from making the same mistake I did in buying this phone, I'll consider myself accomplished.So, the freestyle  	sanarauf	12-10-2015 11:38:44	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Software		true
26157019	The Droid Razr Maxx is the best phone I have ever had on all levels except one, and that one is enough for it to lose four stars. The screen is incredibly fragile. Incredibly. As in, it will break from a short drop, possible even onto a soft surface. Some 	sanarauf	12-10-2015 11:38:44	Complaint		Hardware	Upgrade	Hardware	Display		true
84420433	The price is reasonable remembers that there is addition flashlight. The flashlight made from white LED lamp that super kind bright, the light is enough to illuminate road in the theater so that doesn't tread on another person foot or stumble ladder, or w 	sanarauf	12-10-2015 11:38:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
68180327	the phone had water damage when i got it and the 4g and sim card slot did not work properly so i had to get another new phone. 	sanarauf	12-10-2015 11:38:44	Complaint	Performance Defect	Software	Replacement	Hardware	Internal Hardware		true
34312966	Had the phone for 3 weeks now.HIGHLIGHTS:The screen - simply amazing!The Sound - the best, bar none.  Good earbuds included too.The Camera - super fast, replaced my point-and-shoot, love itBlinkfeed - it's like flipboard on steroids.TV remote - super usef 	sanarauf	12-10-2015 12:04:18	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
48889412	***UPDATE***Since buying this phone in December 2011 I have had it replaced four times. The problems are all internal problems with the phone, it resets itself, turns itself off, has difficulty making phone calls. It's ability to connect to anything has w 	sanarauf	12-10-2015 12:04:18	Complaint	Performance Defect	Both	Replacement	Operating System	Internal Hardware		true
82085433	Have you ever owned a Swiss Army knife? It is an ingenious knife but it is a tad bulky compared to a normal pocket knife. It combines many different specialty tools into one device that are easy to keep on hand when you need them. If you have the need for 	sanarauf	12-10-2015 12:04:18	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect	irrelevant	true
41989491	I had this phone and used it for about 9 months before I lost it.  It was functional and did what I needed it to but if I had it to do over again I wouldn't buy it.  First, the camera is horrible, probably the worst smart phone camera I've had over the pa 	sanarauf	12-10-2015 12:04:18	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Camera		true
71082928	Easy to use, Quick to navigate from task to task. Responsive and stable UI. Solid feel and good looks. Great built-in capabilities for tying communication across Facebook, Twitter, email, chat, and phone. All around happy with the phone. 	sanarauf	12-10-2015 12:04:18	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
